## RECSRecommendations Upload File,,,,,,,,,,,,,,,,,,,,,
## RECS''## RECS'' indicates a Recommendations pre-process header. Please do not remove these lines.,,,,,,,,,,,,,,,,,,,,,
## RECS,,,,,,,,,,,,,,,,,,,,,
## RECSUse this file to upload product display information to Recommendations. Each product has its own row. Each line must contain 19 values and if not all are filled a space should be left.,,,,,,,,,,,,,,,,,,,,,
## RECSThe last 100 columns (entity.custom1 - entity.custom100) are custom. The name 'customN' can be replaced with a custom name such as 'onSale' or 'brand'.,,,,,,,,,,,,,,,,,,,,,
## RECSIf the products already exist in Recommendations then changes uploaded here will override the data in Recommendations. Any new attributes entered here will be added to the product''s entry in Recommendations.,,,,,,,,,,,,,,,,,,,,,
entity.id,entity.name,entity.categoryId,entity.message,entity.thumbnailUrl,entity.value,entity.url,entity.inventory,entity.margin,entity.warehousecode,entity.endesc,entity.esdesc,entity.productType,entity.parentId,entity.visibility,entity.pack,entity.stockStatus,entity.stockQuantity,entity.netContent,entity.material,entity.brand,entity.flavor
7712,Refresco Retornable Coca-Cola Sin Azucar 355 ml,"58, 1133, 1161",,https://www.coca-colaentuhogar.com/media/catalog/product/c/o/coccolsinazu-sinazuc-ret-vid-355ml-24pz.png,,https://www.coca-colaentuhogar.com/refresco-retornable-coca-cola-sin-azucar-355-ml-solo-liquido.html,,,,,,configurable,,"Catalog, Search",,,,355 ml,Vidrio,Coca-Cola sin Azucar,Sin Azucar
7727,Refresco Retornable Fanta Sabor Naranja 500 ml,"58, 60, 1130, 1136",,https://www.coca-colaentuhogar.com/media/catalog/product/f/a/fan-nara-ret-vid-500ml-re-1pz.png,,https://www.coca-colaentuhogar.com/refresco-retornable-fanta-sabor-naranja-500-ml-solo-liquido.html,,,,,,configurable,,"Catalog, Search",,,,500 ml,Vidrio,Fanta,Naranja
7730,Refresco Retornable Fanta Sabor Naranja 500 ml 24 Botellas,"58, 60, 1130, 1136",,https://www.coca-colaentuhogar.com/media/catalog/product/f/a/fan-nara-ret-vid-500ml-24pz.png,,https://www.coca-colaentuhogar.com/refresco-retornable-fanta-sabor-naranja-500-ml-solo-liquido.html,,,"[""c94""]",,,simple,7727,Not Visible Individually,24 Botellas,In stock,9999996,500 ml,Vidrio,Fanta,Naranja
7742,Refresco Retornable Fresca Sabor Toronja 500 ml,"58, 60, 1130, 1136",,https://www.coca-colaentuhogar.com/media/catalog/product/f/r/fre-toro-ret-vid-500ml-24pz.png,,https://www.coca-colaentuhogar.com/refresco-retornable-fresca-sabor-toronja-500-ml-solo-liquido.html,,,,,,configurable,,"Catalog, Search",,,,500 ml,Vidrio,Fresca,Toronja
7745,Refresco Retornable Fresca Sabor Toronja 500 ml 24 Botellas,"58, 60, 1130, 1136",,https://www.coca-colaentuhogar.com/media/catalog/product/f/r/fre-toro-ret-vid-500ml-24pz.png,,https://www.coca-colaentuhogar.com/refresco-retornable-fresca-sabor-toronja-500-ml-solo-liquido.html,,,"[""c94""]",,,simple,7742,Not Visible Individually,24 Botellas,In stock,9999995,500 ml,Vidrio,Fresca,Toronja
7757,Refresco Retornable Sidral Mundet Sabor Manzana 500 ml,"58, 60, 1130, 1136",,https://www.coca-colaentuhogar.com/media/catalog/product/s/i/sidmun-manz-ret-vid-500ml-24pz.png,,https://www.coca-colaentuhogar.com/refresco-retornable-sidral-mundet-sabor-manzana-500-ml-solo-liquido.html,,,,,,configurable,,"Catalog, Search",,,,500 ml,Vidrio,Sidral Mundet,Manzana
7760,Refresco Retornable Sidral Mundet Sabor Manzana 500 ml 24 Botellas,"58, 60, 1130, 1136",,https://www.coca-colaentuhogar.com/media/catalog/product/s/i/sidmun-manz-ret-vid-500ml-24pz.png,,https://www.coca-colaentuhogar.com/refresco-retornable-sidral-mundet-sabor-manzana-500-ml-solo-liquido.html,,,"[""c131"", ""c94""]",,,simple,7757,Not Visible Individually,24 Botellas,In stock,9999997,500 ml,Vidrio,Sidral Mundet,Manzana
7772,Refresco Retornable Sprite 500 ml,"58, 60, 1130, 1136",,https://www.coca-colaentuhogar.com/media/catalog/product/s/p/spr-limalimo-ret-vid-500ml-24pz.png,,https://www.coca-colaentuhogar.com/refresco-retornable-sprite-500-ml-solo-liquido.html,,,,,,configurable,,"Catalog, Search",,,,500 ml,Vidrio,Sprite,Lima-Limon
7775,Refresco Retornable Sprite 500 ml 24 Botellas,"58, 60, 1130, 1136",,https://www.coca-colaentuhogar.com/media/catalog/product/s/p/spr-limalimo-ret-vid-500ml-24pz.png,,https://www.coca-colaentuhogar.com/refresco-retornable-sprite-500-ml-solo-liquido.html,,,"[""c94""]",,,simple,7772,Not Visible Individually,24 Botellas,In stock,9999993,500 ml,Vidrio,Sprite,Lima-Limon
7787,Refresco Retornable Fanta Sabor Fresa 500 ml,"58, 60, 1136",,https://www.coca-colaentuhogar.com/media/catalog/product/f/a/fan-fres-ret-vid-500ml-24pz.png,,https://www.coca-colaentuhogar.com/refresco-retornable-fanta-sabor-fresa-500-ml-solo-liquido.html,,,,,,configurable,,"Catalog, Search",,,,500 ml,Vidrio,Fanta,Fresa
7790,Refresco Retornable Fanta Sabor Fresa 500 ml 24 Botellas,"58, 60, 1136",,https://www.coca-colaentuhogar.com/media/catalog/product/f/a/fan-fres-ret-vid-500ml-24pz.png,,https://www.coca-colaentuhogar.com/refresco-retornable-fanta-sabor-fresa-500-ml-solo-liquido.html,,,"[""c94""]",,,simple,7787,Not Visible Individually,24 Botellas,In stock,99998,500 ml,Vidrio,Fanta,Fresa
7802,Refresco Retornable Fresca Sabor Toronja 2.5 L,"58, 60, 1130, 1136",,https://www.coca-colaentuhogar.com/media/catalog/product/k/o/komx_mx_fresca_vis22_2.5l_pet_bu_seco_front_0922_nom-min.png,,https://www.coca-colaentuhogar.com/refresco-retornable-fresca-sabor-toronja-2-5-l-solo-liquido.html,,,,,,configurable,,"Catalog, Search",,,,2.5 L,PET,Fresca,Toronja
7805,Refresco Retornable Fresca Sabor Toronja 2.5 L 8 Botellas,"58, 60, 1130, 1136",,https://www.coca-colaentuhogar.com/media/catalog/product/k/o/komx_mx_fresca_vis22_2.5l_pet_bu_seco_front_0922_nom-min.png,,https://www.coca-colaentuhogar.com/refresco-retornable-fresca-sabor-toronja-2-5-l-solo-liquido.html,,,"[""c94""]",,,simple,7802,Not Visible Individually,8 Botellas,In stock,9999988,2.5 L,PET,Fresca,Toronja
7817,Bebida Retornable Del Valle Frut 2.5 L,"81, 84, 1130, 1136",,https://www.coca-colaentuhogar.com/media/catalog/product/d/e/delvalfru-citr-ret-pet-2.5l-8pz.png,,https://www.coca-colaentuhogar.com/bebida-retornable-del-valle-frut-2-5-l-solo-liquido.html,,,,,,configurable,,"Catalog, Search",,,,2.5 L,PET,Del Valle Frut,Citricos
7820,Bebida Retornable Del Valle Frut 2.5 L 8 Botellas,"81, 84, 1130, 1136",,https://www.coca-colaentuhogar.com/media/catalog/product/d/e/delvalfru-citr-ret-pet-2.5l-8pz.png,,https://www.coca-colaentuhogar.com/bebida-retornable-del-valle-frut-2-5-l-solo-liquido.html,,,"[""c94""]",,,simple,7817,Not Visible Individually,8 Botellas,In stock,9999968,2.5 L,PET,Del Valle Frut,Citricos
7823,Combo Coca-Cola + Kit Parrillero Dia del Padre,"121, 129",,https://www.coca-colaentuhogar.com/media/catalog/product/c/o/combo-cocacola-kit-parrilero.png,,https://www.coca-colaentuhogar.com/combo-coca-cola-kit-parrillero-dia-del-padre.html,,,,,,configurable,,"Catalog, Search",,,,3 L - 2 L - 1.5 L,PET,Coca-Cola,Original - Toronja - Mineral
7829,Combo Topo Chico + Kit Parrillero para Papa,"121, 129",,https://www.coca-colaentuhogar.com/media/catalog/product/c/o/combo-topochico-kit-parrillero_3.png,,https://www.coca-colaentuhogar.com/combo-topo-chico-kit-parrillero-para-papa.html,,,,,,configurable,,"Catalog, Search",,,,3 L - 2 L - 600 ml,PET,Coca-Cola,Original - Toronja - Mineral
7835,Combo Sidral Mundet + Kit Parrillero ¡Super Padre!,"121, 129",,https://www.coca-colaentuhogar.com/media/catalog/product/c/o/combo-sidral-mundel-kit-parrillero.png,,https://www.coca-colaentuhogar.com/combo-sidral-mundet-kit-parrillero-super-padre.html,,,,,,configurable,,"Catalog, Search",,,,600 ml,PET,Coca-Cola,Manzana - Original - Mineral
7841,Refresco Coca-Cola Ultimate Original 355 ml,"58, 59, 121, 129",,https://www.coca-colaentuhogar.com/media/catalog/product/c/o/coca-cola-ultimate-original-ps.png.png,,https://www.coca-colaentuhogar.com/refresco-coca-cola-ultimate-original-355-ml.html,,,,,,configurable,,"Catalog, Search",,,,355 ml,Aluminio,Coca-Cola Creations,Original
7847,Refresco Coca-Cola Ultimate Sin Azucar 355 ml,"58, 121, 129",,https://www.coca-colaentuhogar.com/media/catalog/product/m/i/microsoftteams-image_3__1_1.jpeg,,https://www.coca-colaentuhogar.com/refresco-coca-cola-ultimate-sin-azucar-355-ml.html,,,,,,configurable,,"Catalog, Search",,,,355 ml,Aluminio,Coca-Cola Creations,Sin Azucar
7853,Refresco Del Valle Fizz Limonada 600 ml 1 Pieza,"58, 60",,https://www.coca-colaentuhogar.com/media/catalog/product/d/e/del_valle_fizz-limonada-600ml_1_.png,,https://www.coca-colaentuhogar.com/refresco-del-valle-fizz-limonada-600-ml.html,,,"[""c27""]",,,simple,8468,Not Visible Individually,1 Pieza,In stock,9997,600 ml,PET,Del Valle Fizz,Limon
7856,Refresco Del Valle Fizz Naranjada 600 ml 1 Pieza,"58, 60",,https://www.coca-colaentuhogar.com/media/catalog/product/d/e/del_valle_fizz-naranjada-600ml_1_.png,,https://www.coca-colaentuhogar.com/refresco-del-valle-fizz-naranjada-600-ml.html,,,"[""c27""]",,,simple,8477,Not Visible Individually,1 Pieza,In stock,9962,600 ml,PET,Del Valle Fizz,Naranja
7859,Refresco Coca-Cola Move Edicion Limitada x Rosalia 355 ml,"58, 59",,https://www.coca-colaentuhogar.com/media/catalog/product/c/o/coca-cola-move-355ml.png,,https://www.coca-colaentuhogar.com/refresco-coca-cola-move-edicion-limitada-x-rosalia-355-ml.html,,,,,,configurable,,"Catalog, Search",,,,355 ml,PET,Coca-Cola,Sin Azucar
7922,Refresco Retornable Coca-Cola Original 3 L 1 Botella,"58, 59, 1130, 1136",,https://www.coca-colaentuhogar.com/media/catalog/product/c/o/coccol-orig-ret-pet-3l-re-1pz.png,,https://www.coca-colaentuhogar.com/refresco-retornable-coca-cola-original-3-l-solo-liquido.html,,,"[""c94""]",,,simple,7547,Not Visible Individually,1 Botella,In stock,9999925,3 L,PET,Coca-Cola,Original
8153,Agua Purificada Cristal Garrafon de 20 L,"61, 62, 1133",,https://www.coca-colaentuhogar.com/media/catalog/product/g/a/garrafon-cristal-20l_3.png,,https://www.coca-colaentuhogar.com/agua-purificada-cristal-garrafon-de-20-l-solo-liquido.html,,,,,,configurable,,"Catalog, Search",,,,20 L,PET,Cristal,Natural
8156,Agua Purificada Cristal Garrafon de 20 L 1 Garrafon,"61, 62, 1133",,https://www.coca-colaentuhogar.com/media/catalog/product/g/a/garrafon-cristal-20l_2.png,,https://www.coca-colaentuhogar.com/agua-purificada-cristal-garrafon-de-20-l-solo-liquido.html,,,"[""c134""]",,,simple,8153,Not Visible Individually,1 Garrafon,In stock,9991683,20 L,PET,Cristal,Natural
8159,Agua Purificada Cristal Garrafon de 20 L,"61, 62, 1136",,https://www.coca-colaentuhogar.com/media/catalog/product/g/a/garrafon-cristal-20l.png,,https://www.coca-colaentuhogar.com/agua-purificada-cristal-garrafon-de-20-l-liquido-y-envase.html,,,,,,configurable,,"Catalog, Search",,,,20 L,PET,Cristal,Natural
8168,Refresco Joya Sabor Fresa 1.5 L,"58, 60",,https://www.coca-colaentuhogar.com/media/catalog/product/r/e/refresco-joya-fresa_1.png,,https://www.coca-colaentuhogar.com/refresco-joya-sabor-fresa-1-5-l.html,,,,,,configurable,,"Catalog, Search",,,,1.5 L,PET,Joya,Fresa
8171,Refresco Joya Sabor Fresa 1.5 L 8 Botellas ,"58, 60",,https://www.coca-colaentuhogar.com/media/catalog/product/r/e/refresco-joya-fresa.png,,https://www.coca-colaentuhogar.com/refresco-joya-sabor-fresa-1-5-l.html,,,"[""c49""]",,,simple,8168,Not Visible Individually,8 Botellas,In stock,9990,1.5 L,PET,Joya,Fresa
8174,Refresco Joya Sabor Manzana 355 ml,"58, 60",,https://www.coca-colaentuhogar.com/media/catalog/product/r/e/refresco-joya-manzana-355ml.png,,https://www.coca-colaentuhogar.com/refresco-joya-sabor-manzana-355-ml.html,,,,,,configurable,,"Catalog, Search",,,,355 ml,Aluminio,Joya,Manzana
8177,Refresco Joya Sabor Manzana 355 ml 24 Latas,"58, 60",,https://www.coca-colaentuhogar.com/media/catalog/product/r/e/refresco-joya-manzana-355ml_1.png,,https://www.coca-colaentuhogar.com/refresco-joya-sabor-manzana-355-ml.html,,,"[""c49""]",,,simple,8174,Not Visible Individually,24 Latas,In stock,9991,355 ml,Aluminio,Joya,Manzana
8180,Refresco Joya Sabor Uva 250 ml,"58, 60",,https://www.coca-colaentuhogar.com/media/catalog/product/r/e/refresco-joya-uva-250ml_1.png,,https://www.coca-colaentuhogar.com/refresco-joya-sabor-uva-250-ml.html,,,,,,configurable,,"Catalog, Search",,,,250 ml,PET,Joya,Uva
8198,Combo Zucaritas 600 g + Santa Clara Entera 1 L 6 pzas,"71, 72, 121, 129, 790, 793, 1178",,https://www.coca-colaentuhogar.com/media/catalog/product/c/o/combo-zucaritas-santa-clara_1.png,,https://www.coca-colaentuhogar.com/combo-zucaritas-600-gr-santa-clara-entera-1-l-6-pzas.html,,,,,,configurable,,"Catalog, Search",,,,600 g - 1 L,Carton - Tetra Brick,Santa Clara,
8201,Combo Zucaritas 600 g + Santa Clara Entera 1 L 6 pzas 1 Paquete,"71, 72, 121, 129, 790, 793, 1178",,https://www.coca-colaentuhogar.com/media/catalog/product/c/o/combo-zucaritas-santa-clara_1_1.png,,https://www.coca-colaentuhogar.com/combo-zucaritas-600-gr-santa-clara-entera-1-l-6-pzas.html,,,"[""c100"", ""c105"", ""c106"", ""c107"", ""c108"", ""c109"", ""c110"", ""c111"", ""c113"", ""c114"", ""c119"", ""c120"", ""c121"", ""c123"", ""c125"", ""c126"", ""c128"", ""c129"", ""c130"", ""c135"", ""c92"", ""c94"", ""c97"", ""c98""]",,,simple,8198,Not Visible Individually,1 Paquete,In stock,9999883,600 g - 1 L,Carton - Tetra Brick,Santa Clara,
8210,Combo P&G En Tu Hogar,"121, 129, 766, 769, 942, 945",,https://www.coca-colaentuhogar.com/media/catalog/product/c/o/combo-pg_3.png,,https://www.coca-colaentuhogar.com/combo-p-g-en-tu-hogar.html,,,,,,configurable,,"Catalog, Search",,,,Varios,Plastico - PET - Carton,Ariel,
8222,Combo Atun en Agua 3 pza + Mayonesa McCormick 468 g,"121, 129, 790, 1031, 1034",,https://www.coca-colaentuhogar.com/media/catalog/product/c/o/combo-mayonesa_1.png,,https://www.coca-colaentuhogar.com/combo-atun-en-agua-3-pza-mayonesa-mccormick-468-gr.html,,,,,,configurable,,"Catalog, Search",,,,130 g - 468 g,Aluminio - Vidrio,Herdez,
8225,Combo Atun en Agua 3 pza + Mayonesa McCormick 468 g 1 Paquete,"121, 129, 790, 1031, 1034",,https://www.coca-colaentuhogar.com/media/catalog/product/c/o/combo-mayonesa.png,,https://www.coca-colaentuhogar.com/combo-atun-en-agua-3-pza-mayonesa-mccormick-468-gr.html,,,"[""c99""]",,,simple,8222,Not Visible Individually,1 Paquete,In stock,9999999,130 g - 468 g,Aluminio - Vidrio,Herdez,
8228,Combo Chocolate Turin Baileys 200 g  + 1 Taza M&Ms,"121, 129, 790, 1016",,https://www.coca-colaentuhogar.com/media/catalog/product/c/o/combo-chocolate_1.png,,https://www.coca-colaentuhogar.com/combo-chocolate-turin-baileys-200-gr-1-taza-m-m-s.html,,,,,,configurable,,"Catalog, Search",,,,200 g,Carton -  Porcelana,Turin,
8231,Combo Chocolate Turin Baileys 200 g  + 1 Taza M&Ms 1 Paquete,"121, 129, 790, 1016",,https://www.coca-colaentuhogar.com/media/catalog/product/c/o/combo-chocolate.png,,https://www.coca-colaentuhogar.com/combo-chocolate-turin-baileys-200-gr-1-taza-m-m-s.html,,,"[""c99""]",,,simple,8228,Not Visible Individually,1 Paquete,In stock,9999999,200 g,Carton -  Porcelana,Turin,
8234,Combo Canasta para Tu Hogar,"58, 59, 121, 129, 790, 796, 942, 1031",,https://www.coca-colaentuhogar.com/media/catalog/product/c/o/combo-canasta_1.png,,https://www.coca-colaentuhogar.com/combo-canasta-para-tu-hogar.html,,,,,,configurable,,"Catalog, Search",,,,Varios,PET - Aluminio - Aluminio Plastificado,Coca-Cola,
8237,Combo Canasta para Tu Hogar 1 Paquete,"58, 59, 121, 129, 790, 796, 942, 1031",,https://www.coca-colaentuhogar.com/media/catalog/product/c/o/combo-canasta.png,,https://www.coca-colaentuhogar.com/combo-canasta-para-tu-hogar.html,,,"[""c99""]",,,simple,8234,Not Visible Individually,1 Paquete,In stock,9999999,Varios,PET - Aluminio - Aluminio Plastificado,Coca-Cola,
8240,Combo En Tu Hogar,"58, 59, 121, 129, 790, 793, 942, 1031",,https://www.coca-colaentuhogar.com/media/catalog/product/c/o/combo-entuhogar.png,,https://www.coca-colaentuhogar.com/combo-en-tu-hogar.html,,,,,,configurable,,"Catalog, Search",,,,Varios,PET - Aluminio - Carton,Coca-Cola,
8246,Combo Santa Clara 1 L 6 pzas + Corn Flakes 410 g,"71, 72, 121, 129, 790, 793",,https://www.coca-colaentuhogar.com/media/catalog/product/c/o/combo-santaclara_1.png,,https://www.coca-colaentuhogar.com/combo-santa-clara-1-l-6-pzas-corn-flakes-410-gr.html,,,,,,configurable,,"Catalog, Search",,,,1 L - 410 g,Carton - Tetra Brick,Santa Clara,
8249,Combo Santa Clara 1 L 6 pzas + Corn Flakes 410 g 1 Paquete,"71, 72, 121, 129, 790, 793",,https://www.coca-colaentuhogar.com/media/catalog/product/c/o/combo-santaclara.png,,https://www.coca-colaentuhogar.com/combo-santa-clara-1-l-6-pzas-corn-flakes-410-gr.html,,,"[""c99""]",,,simple,8246,Not Visible Individually,1 Paquete,In stock,9999999,1 L - 410 g,Carton - Tetra Brick,Santa Clara,
8252,Combo Coca-Cola 600 ml 4 pzas+ Ciel 1 L 12 pzas = 1 Liquido Garrafon Gratis,"58, 59, 61, 62, 121, 129",,https://www.coca-colaentuhogar.com/media/catalog/product/c/o/combo-coca-ciel_1__1.png,,https://www.coca-colaentuhogar.com/combo-coca-cola-600-ml-4-pzas-ciel-1-l-12-pzas-1-liquido-garrafon-gratis.html,,,,,,configurable,,"Catalog, Search",,,,600 ml - 1 L - 20 L,PET,Coca-Cola,Original - Natural
8258,Leche Santa Clara Sabor Helado de Capuccino 180 ml,"71, 72, 121, 129, 978, 981",,https://www.coca-colaentuhogar.com/media/catalog/product/l/e/leche-santaclara-capuccino-180ml_1.png,,https://www.coca-colaentuhogar.com/leche-santa-clara-sabor-helado-de-capuccino-180-ml.html,,,,,,configurable,,"Catalog, Search",,,,180 ml,Tetra Brick,Santa Clara,Capuccino
8261,Leche Santa Clara Sabor Helado de Capuccino 180 ml 4 Piezas,"71, 72, 121, 129, 978, 981",,https://www.coca-colaentuhogar.com/media/catalog/product/l/e/leche-santaclara-capuccino-180ml.png,,https://www.coca-colaentuhogar.com/leche-santa-clara-sabor-helado-de-capuccino-180-ml.html,,,"[""c01"", ""c02"", ""c101"", ""c111"", ""c120"", ""c124"", ""c127"", ""c131"", ""c133"", ""c26"", ""c28"", ""c29"", ""c31"", ""c32"", ""c33"", ""c34"", ""c35"", ""c36"", ""c38"", ""c39"", ""c40"", ""c41"", ""c46"", ""c47"", ""c48"", ""c50"", ""c80"", ""c92"", ""c97""]",,,simple,8258,Not Visible Individually,4 Piezas,In stock,99999,180 ml,Tetra Brick,Santa Clara,Capuccino
8264,Leche Santa Clara Sabor Helado de Fresa 180 ml,"71, 72, 121, 129, 978, 981",,https://www.coca-colaentuhogar.com/media/catalog/product/l/e/leche-santaclara-fresa-180ml_1.png,,https://www.coca-colaentuhogar.com/leche-santa-clara-sabor-helado-de-fresa-180-ml.html,,,,,,configurable,,"Catalog, Search",,,,,Tetra Brick,Santa Clara,Fresa
8267,Leche Santa Clara Sabor Helado de Fresa 180 ml 4 Piezas,"71, 72, 121, 129, 978, 981",,https://www.coca-colaentuhogar.com/media/catalog/product/l/e/leche-santaclara-fresa-180ml.png,,https://www.coca-colaentuhogar.com/leche-santa-clara-sabor-helado-de-fresa-180-ml.html,,,"[""c01"", ""c02"", ""c101"", ""c104"", ""c105"", ""c106"", ""c107"", ""c108"", ""c109"", ""c110"", ""c111"", ""c112"", ""c113"", ""c114"", ""c115"", ""c116"", ""c117"", ""c120"", ""c121"", ""c123"", ""c124"", ""c125"", ""c126"", ""c127"", ""c129"", ""c130"", ""c131"", ""c132"", ""c133"", ""c134"", ""c135"", ""c26"", ""c28"", ""c29"", ""c31"", ""c32"", ""c33"", ""c35"", ""c36"", ""c37"", ""c38"", ""c39"", ""c40"", ""c41"", ""c42"", ""c43"", ""c44"", ""c46"", ""c47"", ""c48"", ""c49"", ""c50"", ""c60"", ""c61"", ""c80"", ""c91"", ""c92"", ""c93"", ""c94"", ""c95"", ""c96"", ""c97"", ""c98""]",,,simple,8264,Not Visible Individually,4 Piezas,In stock,99998,180 ml,Tetra Brick,Santa Clara,Fresa
8270,Leche Santa Clara Sabor Helado de Chocolate 180 ml,"71, 72, 121, 129",,https://www.coca-colaentuhogar.com/media/catalog/product/l/e/leche-santaclara-chocolate-180ml-1_1.png,,https://www.coca-colaentuhogar.com/leche-santa-clara-sabor-helado-de-chocolate-180-ml.html,,,,,,configurable,,"Catalog, Search",,,,180 ml,Tetra Brick,Santa Clara,Chocolate
8273,Leche Santa Clara Sabor Helado de Chocolate 180 ml 4 Piezas,"71, 72, 121, 129",,https://www.coca-colaentuhogar.com/media/catalog/product/l/e/leche-santaclara-chocolate-180ml-1.png,,https://www.coca-colaentuhogar.com/leche-santa-clara-sabor-helado-de-chocolate-180-ml.html,,,"[""c01"", ""c02"", ""c100"", ""c101"", ""c102"", ""c104"", ""c105"", ""c106"", ""c107"", ""c108"", ""c109"", ""c110"", ""c111"", ""c112"", ""c113"", ""c114"", ""c115"", ""c116"", ""c117"", ""c118"", ""c120"", ""c121"", ""c122"", ""c123"", ""c124"", ""c125"", ""c126"", ""c127"", ""c129"", ""c130"", ""c131"", ""c132"", ""c133"", ""c134"", ""c135"", ""c26"", ""c28"", ""c29"", ""c31"", ""c32"", ""c33"", ""c34"", ""c35"", ""c36"", ""c37"", ""c38"", ""c39"", ""c40"", ""c41"", ""c42"", ""c43"", ""c44"", ""c46"", ""c47"", ""c48"", ""c50"", ""c60"", ""c61"", ""c80"", ""c91"", ""c92"", ""c93"", ""c94"", ""c95"", ""c96"", ""c97"", ""c98""]",,,simple,8270,Not Visible Individually,4 Piezas,In stock,99999,180 ml,Tetra Brick,Santa Clara,Chocolate
8276,Leche Santa Clara Sabor Helado de Vainilla 180 ml,"71, 72, 121, 129, 978, 981",,https://www.coca-colaentuhogar.com/media/catalog/product/l/e/leche-santaclara-vainilla-180ml_1.png,,https://www.coca-colaentuhogar.com/leche-santa-clara-sabor-helado-de-vainilla-180-ml.html,,,,,,configurable,,"Catalog, Search",,,,180 ml,Tetra Brick,Santa Clara,Vainilla
8279,Leche Santa Clara Sabor Helado de Vainilla 180 ml 4 Piezas,"71, 72, 121, 129, 978, 981",,https://www.coca-colaentuhogar.com/media/catalog/product/l/e/leche-santaclara-vainilla-180ml.png,,https://www.coca-colaentuhogar.com/leche-santa-clara-sabor-helado-de-vainilla-180-ml.html,,,"[""c01"", ""c02"", ""c101"", ""c104"", ""c111"", ""c115"", ""c116"", ""c120"", ""c124"", ""c125"", ""c127"", ""c131"", ""c133"", ""c26"", ""c28"", ""c29"", ""c31"", ""c32"", ""c33"", ""c35"", ""c36"", ""c37"", ""c38"", ""c39"", ""c40"", ""c41"", ""c42"", ""c43"", ""c44"", ""c46"", ""c47"", ""c48"", ""c49"", ""c50"", ""c60"", ""c61"", ""c80"", ""c91"", ""c92"", ""c96"", ""c97""]",,,simple,8276,Not Visible Individually,4 Piezas,In stock,99999,180 ml,Tetra Brick,Santa Clara,Vainilla
8282,Tequila Cabrito Reposado 750 ml + 250 ml ,"574, 757",,https://www.coca-colaentuhogar.com/media/catalog/product/t/e/tequila-cabrito-reposado.png,,https://www.coca-colaentuhogar.com/tequila-cabrito-reposado-750-ml-250-ml.html,,,,,,configurable,,"Catalog, Search",,,,750 ml - 250 ml,Vidrio,Cabrito,Reposado
8285,Tequila Cabrito Reposado 750 ml + 250 ml 2 Botellas,"574, 757",,https://www.coca-colaentuhogar.com/media/catalog/product/t/e/tequila-cabrito-reposado.png,,https://www.coca-colaentuhogar.com/tequila-cabrito-reposado-750-ml-250-ml.html,,,"[""c100"", ""c105"", ""c111"", ""c112"", ""c113"", ""c114"", ""c117"", ""c120"", ""c127"", ""c131"", ""c135"", ""c91"", ""c97"", ""c98"", ""c99""]",,,simple,8282,Not Visible Individually,2 Botellas,In stock,9999992,750 ml - 250 ml,Vidrio,Cabrito,Reposado
